EventDate,EventTimestamp,PseudoID,SessionID,EventName,TrafficSource,DeviceCategory,AppVersion,UserProperties,EventParams
2025-11-04,1762261015675,p_16333_u_c07a9409c1,u_16333_s_2025-W45_0003450,click,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-06"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_16333"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_272"",""app_version"":""5.8.2""}","{""screen"":""menu"",""button"":""add_item"",""service"":""food_delivery"",""restaurant_id"":""rst_r_4f05d336de""}"
2025-11-04,1762261018601,p_16333_u_c07a9409c1,u_16333_s_2025-W45_0003450,click,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-06"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_16333"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_272"",""app_version"":""5.8.2""}","{""screen"":""menu"",""button"":""add_item"",""service"":""food_delivery"",""restaurant_id"":""rst_r_4f05d336de""}"
2025-11-04,1762261020878,p_16333_u_c07a9409c1,u_16333_s_2025-W45_0003450,click,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-06"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_16333"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_272"",""app_version"":""5.8.2""}","{""screen"":""menu"",""button"":""go_to_cart"",""service"":""food_delivery"",""restaurant_id"":""rst_r_4f05d336de""}"
2025-11-04,1762261023229,p_16333_u_c07a9409c1,u_16333_s_2025-W45_0003450,screen_view,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-06"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_16333"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_272"",""app_version"":""5.8.2""}","{""screen"":""order_page"",""service"":""food_delivery"",""order_id"":""ord_o_e887c582c1"",""restaurant_id"":""rst_r_4f05d336de"",""items_count"":2,""basket_value"":29.42}"
2025-11-07,1762511882000,p_52604_u_62081c83cd,u_52604_s_2025-W45_0003451,screen_view,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2024-01"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_52604"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""auth_login""}"
2025-11-07,1762511883185,p_52604_u_62081c83cd,u_52604_s_2025-W45_0003451,click,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2024-01"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_52604"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""auth_login"",""button"":""login_submit""}"
2025-11-07,1762511885878,p_52604_u_62081c83cd,u_52604_s_2025-W45_0003451,screen_view,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2024-01"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_52604"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""otp_code""}"
2025-11-07,1762511888525,p_52604_u_62081c83cd,u_52604_s_2025-W45_0003451,click,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2024-01"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_52604"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""otp_code"",""button"":""otp_submit""}"
2025-11-07,1762511891239,p_52604_u_62081c83cd,u_52604_s_2025-W45_0003451,auth_login_success,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-01"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_52604"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""otp_code"",""method"":""otp""}"
2025-11-07,1762511893248,p_52604_u_62081c83cd,u_52604_s_2025-W45_0003451,screen_view,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-01"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_52604"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""home""}"
2025-11-07,1762511894866,p_52604_u_62081c83cd,u_52604_s_2025-W45_0003451,screen_view,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-01"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_52604"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""home""}"
2025-11-07,1762511896373,p_52604_u_62081c83cd,u_52604_s_2025-W45_0003451,click,direct,android,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-01"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_52604"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""home"",""button"":""grocery_home_tile""}"
