EventDate,EventTimestamp,PseudoID,SessionID,EventName,TrafficSource,DeviceCategory,AppVersion,UserProperties,EventParams
2025-12-19,1766174908115,p_14565_u_b8cf1577ff,u_14565_s_2025-W51_0003450,screen_view,paid_search,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-08"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14565"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.9.0""}","{""screen"":""home"",""campaign_id"":""cmp_189"",""adgroup"":""adg_69""}"
2025-12-19,1766174909162,p_14565_u_b8cf1577ff,u_14565_s_2025-W51_0003450,click,paid_search,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-08"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14565"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.9.0""}","{""screen"":""home"",""button"":""open_services_hub""}"
2025-12-19,1766174910993,p_14565_u_b8cf1577ff,u_14565_s_2025-W51_0003450,screen_view,paid_search,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-08"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14565"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.9.0""}","{""screen"":""services_hub""}"
2025-12-19,1766174912949,p_14565_u_b8cf1577ff,u_14565_s_2025-W51_0003450,click,paid_search,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-08"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14565"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.9.0""}","{""screen"":""services_hub"",""button"":""back_home"",""campaign_id"":""cmp_119"",""adgroup"":""adg_28""}"
2025-12-17,1766005861000,p_14917_u_837fdcb020,u_14917_s_2025-W51_0003451,screen_view,organic,ios,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2024-05"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14917"",""first_touch_source"":""referral"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""auth_login""}"
2025-12-17,1766005862253,p_14917_u_837fdcb020,u_14917_s_2025-W51_0003451,click,organic,ios,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2024-05"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14917"",""first_touch_source"":""referral"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""auth_login"",""button"":""login_submit""}"
2025-12-17,1766005864972,p_14917_u_837fdcb020,u_14917_s_2025-W51_0003451,screen_view,organic,ios,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2024-05"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14917"",""first_touch_source"":""referral"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""otp_code""}"
2025-12-17,1766005866362,p_14917_u_837fdcb020,u_14917_s_2025-W51_0003451,click,organic,ios,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2024-05"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14917"",""first_touch_source"":""referral"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""otp_code"",""button"":""otp_submit""}"
2025-12-17,1766005867746,p_14917_u_837fdcb020,u_14917_s_2025-W51_0003451,auth_login_success,organic,ios,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-05"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14917"",""first_touch_source"":""referral"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""otp_code"",""method"":""otp""}"
2025-12-17,1766005869550,p_14917_u_837fdcb020,u_14917_s_2025-W51_0003451,screen_view,organic,ios,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-05"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14917"",""first_touch_source"":""referral"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""home""}"
2025-12-17,1766005872620,p_14917_u_837fdcb020,u_14917_s_2025-W51_0003451,screen_view,organic,ios,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-05"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14917"",""first_touch_source"":""referral"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""home""}"
2025-12-17,1766005875447,p_14917_u_837fdcb020,u_14917_s_2025-W51_0003451,click,organic,ios,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-05"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14917"",""first_touch_source"":""referral"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""home"",""button"":""grocery_home_tile""}"
2025-12-17,1766005876384,p_14917_u_837fdcb020,u_14917_s_2025-W51_0003451,screen_view,organic,ios,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-05"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_14917"",""first_touch_source"":""referral"",""first_touch_campaign_id"":""null"",""app_version"":""5.8.2""}","{""screen"":""store_list"",""service"":""grocery_delivery""}"
