EventDate,EventTimestamp,PseudoID,SessionID,EventName,TrafficSource,DeviceCategory,AppVersion,UserProperties,EventParams
2025-10-31,1761946606299,p_51684_u_b1c48dac40,u_51684_s_2025-W44_0003448,auth_login_success,push,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_51684"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_129"",""app_version"":""5.7.1""}","{""screen"":""otp_code"",""method"":""otp""}"
2025-10-31,1761946608506,p_51684_u_b1c48dac40,u_51684_s_2025-W44_0003448,screen_view,push,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_51684"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_129"",""app_version"":""5.7.1""}","{""screen"":""home""}"
2025-10-31,1761946611482,p_51684_u_b1c48dac40,u_51684_s_2025-W44_0003448,screen_view,push,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_51684"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_129"",""app_version"":""5.7.1""}","{""screen"":""order_history""}"
2025-10-31,1761946614641,p_51684_u_b1c48dac40,u_51684_s_2025-W44_0003448,click,push,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_51684"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_129"",""app_version"":""5.7.1""}","{""screen"":""order_history"",""button"":""grocery_order_again""}"
2025-10-31,1761946616149,p_51684_u_b1c48dac40,u_51684_s_2025-W44_0003448,screen_view,push,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_51684"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_129"",""app_version"":""5.7.1""}","{""screen"":""store_list"",""service"":""grocery_delivery"",""crm_campaign"":""crm_490""}"
2025-10-31,1761946618527,p_51684_u_b1c48dac40,u_51684_s_2025-W44_0003448,click,push,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_51684"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_129"",""app_version"":""5.7.1""}","{""screen"":""store_list"",""button"":""select_store"",""service"":""grocery_delivery"",""store_id"":""str_s_064a73179f""}"
2025-10-31,1761946619952,p_51684_u_b1c48dac40,u_51684_s_2025-W44_0003448,screen_view,push,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_51684"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_129"",""app_version"":""5.7.1""}","{""screen"":""store_page"",""service"":""grocery_delivery"",""store_id"":""str_s_064a73179f""}"
2025-11-02,1762108792000,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""auth_login""}"
2025-11-02,1762108795406,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""auth_login"",""button"":""login_submit""}"
2025-11-02,1762108797016,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""auth_login"",""button"":""biometric_auth""}"
2025-11-02,1762108800328,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,auth_login_success,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""auth_login"",""method"":""biometric""}"
2025-11-02,1762108802780,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""home""}"
2025-11-02,1762108806022,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""home""}"
2025-11-02,1762108809432,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""home"",""button"":""open_order_history""}"
2025-11-02,1762108811688,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""order_history""}"
2025-11-02,1762108813353,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""order_history"",""button"":""open_services_hub""}"
2025-11-02,1762108814425,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""services_hub"",""crm_campaign"":""crm_129""}"
2025-11-02,1762108817079,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""services_hub"",""button"":""open_profile""}"
2025-11-02,1762108820395,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""profile""}"
2025-11-02,1762108822308,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""profile"",""button"":""open_services_hub""}"
2025-11-02,1762108824330,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""services_hub""}"
2025-11-02,1762108825725,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2025-11-02,1762108827636,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""services_hub""}"
2025-11-02,1762108829358,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""services_hub"",""button"":""back_home""}"
2025-11-02,1762108831220,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""home""}"
2025-11-02,1762108832134,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""home"",""button"":""back_home""}"
2025-11-02,1762108833137,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,screen_view,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""home""}"
2025-11-02,1762108835938,p_44775_u_04daa05585,u_44775_s_2025-W44_0003449,click,email,android,5.8.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-11"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_44775"",""first_touch_source"":""paid_search"",""first_touch_campaign_id"":""cmp_469"",""app_version"":""5.8.0""}","{""screen"":""home"",""button"":""open_profile""}"
2025-10-28,1761659193000,p_25617_u_45673b0973,u_25617_s_2025-W44_0003450,screen_view,paid_search,web,5.8.2,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2024-04"",""is_new_user"":false,""loyalty_tier"":""silver"",""user_id"":""u_25617"",""first_touch_source"":""email"",""first_touch_campaign_id"":""crm_794"",""app_version"":""5.8.2""}","{""screen"":""auth_login""}"
