EventDate,EventTimestamp,PseudoID,SessionID,EventName,TrafficSource,DeviceCategory,AppVersion,UserProperties,EventParams
2026-01-01,1767302425823,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,auth_login_success,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""otp_code"",""method"":""otp""}"
2026-01-01,1767302427412,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""home""}"
2026-01-01,1767302429987,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""home""}"
2026-01-01,1767302431708,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,click,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""home"",""button"":""back_home""}"
2026-01-01,1767302432881,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""home""}"
2026-01-01,1767302435117,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,click,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""home"",""button"":""open_services_hub""}"
2026-01-01,1767302437361,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub""}"
2026-01-01,1767302440336,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,click,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2026-01-01,1767302442026,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub""}"
2026-01-01,1767302443215,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,click,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2026-01-01,1767302445564,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub""}"
2026-01-01,1767302448904,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,click,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2026-01-01,1767302450342,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub""}"
2026-01-01,1767302453755,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,click,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2026-01-01,1767302455479,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub"",""ui_variant"":""redesign""}"
2026-01-01,1767302456468,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,click,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2026-01-01,1767302457647,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub""}"
2026-01-01,1767302460148,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,click,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2026-01-01,1767302462413,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,screen_view,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub""}"
2026-01-01,1767302464303,p_47182_u_debf043aca,u_47182_s_2026-W01_0003304,click,direct,ios,5.9.0,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-12"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_47182"",""first_touch_source"":""push"",""first_touch_campaign_id"":""crm_190"",""app_version"":""5.9.0""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2026-01-03,1767452153000,p_37274_u_4ab77ade4c,u_37274_s_2026-W01_0003305,screen_view,organic,web,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2025-07"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_37274"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""auth_login""}"
2026-01-03,1767452155959,p_37274_u_4ab77ade4c,u_37274_s_2026-W01_0003305,click,organic,web,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2025-07"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_37274"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""auth_login"",""button"":""login_submit""}"
2026-01-03,1767452157858,p_37274_u_4ab77ade4c,u_37274_s_2026-W01_0003305,screen_view,organic,web,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2025-07"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_37274"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""otp_code""}"
2026-01-03,1767452159382,p_37274_u_4ab77ade4c,u_37274_s_2026-W01_0003305,click,organic,web,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""guest"",""cohort_month"":""2025-07"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_37274"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""otp_code"",""button"":""otp_submit""}"
2026-01-03,1767452161260,p_37274_u_4ab77ade4c,u_37274_s_2026-W01_0003305,auth_login_success,organic,web,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-07"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_37274"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""otp_code"",""method"":""otp""}"
2026-01-03,1767452163487,p_37274_u_4ab77ade4c,u_37274_s_2026-W01_0003305,screen_view,organic,web,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-07"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_37274"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""home""}"
2026-01-03,1767452166153,p_37274_u_4ab77ade4c,u_37274_s_2026-W01_0003305,screen_view,organic,web,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-07"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_37274"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""home""}"
2026-01-03,1767452168074,p_37274_u_4ab77ade4c,u_37274_s_2026-W01_0003305,click,organic,web,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-07"",""is_new_user"":false,""loyalty_tier"":""none"",""user_id"":""u_37274"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""home"",""button"":""open_profile""}"
