EventDate,EventTimestamp,PseudoID,SessionID,EventName,TrafficSource,DeviceCategory,AppVersion,UserProperties,EventParams
2025-11-21,1763709578593,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,screen_view,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""restaurant_list"",""service"":""food_delivery""}"
2025-11-21,1763709581318,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,click,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""restaurant_list"",""button"":""select_restaurant"",""service"":""food_delivery"",""restaurant_id"":""rst_r_2f144ef94b""}"
2025-11-21,1763709582777,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,screen_view,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""menu"",""service"":""food_delivery"",""restaurant_id"":""rst_r_2f144ef94b""}"
2025-11-21,1763709583880,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,click,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""menu"",""button"":""add_item"",""service"":""food_delivery"",""restaurant_id"":""rst_r_2f144ef94b""}"
2025-11-21,1763709586601,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,click,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""menu"",""button"":""go_to_cart"",""service"":""food_delivery"",""restaurant_id"":""rst_r_2f144ef94b""}"
2025-11-21,1763709589257,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,screen_view,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""order_page"",""service"":""food_delivery"",""order_id"":""ord_o_68acddb7d9"",""restaurant_id"":""rst_r_2f144ef94b"",""items_count"":1,""basket_value"":23.38}"
2025-11-21,1763709590369,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,click,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""order_page"",""button"":""checkout"",""service"":""food_delivery"",""order_id"":""ord_o_68acddb7d9""}"
2025-11-21,1763709593365,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,screen_view,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""checkout"",""service"":""food_delivery"",""order_id"":""ord_o_68acddb7d9""}"
2025-11-21,1763709594296,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,click,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""checkout"",""button"":""pay"",""service"":""food_delivery"",""order_id"":""ord_o_68acddb7d9""}"
2025-11-21,1763709597791,p_17164_u_07d43d4587,u_17164_s_2025-W47_0003445,purchase,direct,ios,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2024-11"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_17164"",""first_touch_source"":""paid_social"",""first_touch_campaign_id"":""cmp_444"",""app_version"":""5.7.1""}","{""screen"":""payment"",""service"":""food_delivery"",""order_id"":""ord_o_68acddb7d9"",""restaurant_id"":""rst_r_2f144ef94b"",""items_count"":1,""basket_value"":23.38,""currency"":""USD""}"
