EventDate,EventTimestamp,PseudoID,SessionID,EventName,TrafficSource,DeviceCategory,AppVersion,UserProperties,EventParams
2025-09-10,1757537424153,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,screen_view,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""services_hub""}"
2025-09-10,1757537425813,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,click,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2025-09-10,1757537427040,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,screen_view,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""services_hub""}"
2025-09-10,1757537429994,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,click,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""services_hub"",""button"":""open_services_hub""}"
2025-09-10,1757537431311,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,screen_view,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""services_hub""}"
2025-09-10,1757537432819,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,click,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""services_hub"",""button"":""open_profile""}"
2025-09-10,1757537435006,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,screen_view,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""profile""}"
2025-09-10,1757537436019,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,click,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""profile"",""button"":""open_profile"",""crm_campaign"":""crm_170""}"
2025-09-10,1757537437090,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,screen_view,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""profile""}"
2025-09-10,1757537439380,p_43079_u_77db63a821,u_43079_s_2025-W37_0003402,click,email,android,5.7.1,"{""app_name"":""NimbleEats"",""user_status"":""auth"",""cohort_month"":""2025-09"",""is_new_user"":false,""loyalty_tier"":""gold"",""user_id"":""u_43079"",""first_touch_source"":""direct"",""first_touch_campaign_id"":""null"",""app_version"":""5.7.1""}","{""screen"":""profile"",""button"":""back_home""}"
